lap_index,sector_time,avg_line_distance,dist_to_apex1,dist_to_apex2,avg_brake_pressure,avg_throttle_pressure,peak_brake_pressure,peak_throttle_pressure,brake_x,brake_y,brake_pressure,turn_x,turn_y,steering_angle
1065,10.55,1.2436270641803966,2.3010517736175857,0.9292591374890956,0.09506547049695982,0.8604431139993036,1.0,1.0,286.69655378933913,300.6726092114204,0.9714326293030672,360.4310420231918,228.71369769851728,0.2446503319035216
548,16.75,3.1776516284116036,2.6301172597909037,2.5451190043325735,0.05578280246046783,0.340017523780514,0.5958901700436582,0.4812847971916199,311.750807602477,271.90890599658866,0.3380049658944348,379.12332701134847,181.18531888567088,0.4520597289578959
118,10.645,1.665801066875895,0.7496877811700404,0.21961600331865147,0.11320436157291341,0.8526708955953689,1.0,1.0,374.12872502773615,195.4650750462013,0.2000249624252319,374.12872502773615,195.4650750462013,0.3757565283581991
560,10.71,1.0676914195549938,1.6329680081161038,0.32596077940215956,0.11317097149873263,0.8918367274533353,1.0,1.0,340.84406589749267,247.32205445817223,1.0,372.5879671974164,208.22601939564169,0.3046134469048353
963,10.694,0.8967124651173446,1.8281795288983804,1.0738129008951618,0.11339068946298744,0.8749478629871609,1.0,1.0,314.7570405847886,273.5890289007449,0.3842271003653021,367.6051695983944,216.0020272399279,0.4049766676671657
764,10.494,0.9752499763407849,1.0010509633797442,2.063388576482358,0.09478328638071006,0.8434705210361743,0.9688208146539276,1.0,314.47118593224496,274.7342145295421,0.4244332240835968,364.45858247925327,221.37201080101443,0.345542641736664
569,72.69399999999999,0.6201424508890534,1.901527668572302,19.355723609444972,0.01284401692507229,0.14056878595857203,0.2664223428103924,0.3986419439315796,367.4992010424249,109.3027679566488,0.207696475361388,367.4992010424249,109.3027679566488,0.210666438762491
394,11.996,2.0411190249380553,0.4319663041544976,6.228810844362803,0.11138049212525429,0.814011996610294,1.0,1.0,304.484585827252,283.11162127829266,1.0,376.5001680297412,165.71959900900933,0.3589258412474953
333,10.744,1.26472465334637,0.8285300621104036,0.39560644041417903,0.1144903295039786,0.8485234005165174,1.0,1.0,335.75850074555814,252.13532688347289,1.0,359.800956616448,226.6302691294846,0.2551163528960885
438,19.849999999999998,7.0583407276173435,6.760089473223822,9.692101656006392,0.0,0.29963449520386326,0.0,0.496879518032074,,,0.0,400.67245092919006,123.76317561331823,0.8043267342260169
164,10.911000000000001,1.0629205289591943,2.231520593542974,0.9822151422316747,0.0889958127408539,0.8833813312328822,1.0,1.0,326.3408705614913,262.5438459066486,1.0,375.38289221392824,201.46860108649287,0.6157720794830178
257,10.393,0.9605727357991068,0.5757166125727432,0.4795128302872951,0.09247015764940597,0.8510994140419798,1.0,1.0,302.94228418207325,284.39422537837817,0.2612377850162866,367.91557601549994,216.31893753528212,0.3196714045860177
816,10.6,0.7514110590726691,1.8976224793689547,0.43419080269825017,0.09578075848200535,0.8504849965383338,1.0,1.0,343.87159301102304,246.1355363804856,1.0,359.37491668344575,230.50032172291128,0.2011720934005849
314,15.450000000000001,4.121757635965809,1.756264914752674,5.587849869925515,0.06610672494868138,0.35183173601070433,0.4071730375289917,0.7506326489954858,344.6184856404363,236.83969808740187,0.3474613322250508,377.362161760588,178.7083936211174,0.2669140138509544
869,16.2,1.0252353910756045,1.4430707234265534,0.5132933669251839,0.014798559512087372,0.26313794641698734,0.2903782936537488,0.637179579597424,356.457164674414,231.80862136685576,0.2742933744432731,375.52799590909353,198.6213745086338,0.2550519649189898
403,11.044,1.2172092372620351,0.40098635411959227,2.3221394337342485,0.09065647484544247,0.8312010689257844,1.0,1.0,333.0805960959425,255.12266647581524,1.0,377.7474665731938,63.364922774465455,-0.2047790896164621
1066,10.399999999999999,1.003368824701161,1.0884640436728563,0.8268876662936311,0.08913132920795132,0.8712128384012594,0.8905932415212248,1.0,332.17490995609444,257.0644120447783,0.886201428888518,376.1546902206709,194.19855943458745,0.3004933509604146
817,10.85,2.3698733928032913,2.27528530672414,0.9087764547968388,0.08987789011888028,0.8278627773426747,0.7776523404297498,1.0,279.9447719053005,306.6127221104617,0.2057143519761324,369.88704192461705,141.62444761552464,-0.2014200049372795
431,5.149000000000001,1.1002374042400955,72.06753331479959,2.876456430358763,0.0,0.9251350930410109,0.0,0.9269822185712,,,0.0,,,0.0
251,10.894,1.1097802171268665,0.43806921198799853,2.816706030737245,0.11625780008360691,0.8591716314050493,1.0,1.0,314.09917106737385,274.3481821286948,0.5248054336861607,367.7269189986764,214.69693649162363,0.7014330916323708
35,11.095,2.924389246577392,2.4926413023353415,0.35326698957584207,0.12870315277528416,0.8255486093111633,1.0,1.0,304.41878853907366,280.15638850774843,0.8408425291667048,357.09480648975716,226.7186569597648,0.216222048180572
818,10.85,2.6225062930154928,1.7079772588067623,3.9999584408194844,0.08906701351524018,0.7879983682552266,0.801836547695894,1.0,299.231773766806,287.7509185081305,0.801836547695894,360.90138980557725,224.89079839049973,0.2248078136050017
1003,10.299999999999999,5.216341923939456,15.745744648286925,4.829832942419464,0.07659690442948755,0.8016251701175358,0.5491324663162231,1.0,346.5029089828717,230.162047626491,0.4616227644257639,386.0869143014127,46.616599017728895,-0.205153108434644
119,10.494,0.9013788558210204,1.92845467443076,2.1499993583299286,0.09875455921006954,0.8744644980032994,1.0,1.0,318.264642922275,270.0209386545204,1.0,378.4407825585768,175.80241247145693,0.2949447203540636
129,11.061,1.4414821063565204,5.171837680014408,0.5245152224364911,0.11348085720485544,0.8615849201252962,1.0,1.0,347.24900268499124,240.9949676833155,1.0,381.4021859866137,173.05597044470713,0.317680239328864
335,11.394,1.9213376209759176,3.9720131250989383,0.24768986717672553,0.1359333903029509,0.8782201991038063,1.0,1.0,319.2420854092631,269.59355126462106,1.0,375.4741001716972,205.45547856424747,0.3740225595695402
121,11.033999999999999,1.5945130409872357,1.7731237577040506,0.9545123822953949,0.11590008888353816,0.7798233772179417,1.0,1.0,335.0934134510216,252.8867762527646,0.7471166514534903,375.7574174490393,184.39801885357767,0.2073508820870486
23,11.543999999999999,1.110249778549813,4.98621075059267,2.188591821729972,0.1512321653661545,0.8428151851281905,1.0,1.0,320.2183580377007,269.16499579157954,0.8974342747967056,373.7091117338772,210.80599638853596,0.8107703705375056
846,12.296,2.5304217746836226,3.98897917393863,3.1851520486140013,0.10921388228866931,0.7842728802337976,0.8508539795875549,1.0,357.03850028441127,230.97011825718832,0.825871467590332,379.11267698913053,183.42654976724577,0.2740936293697156
169,14.5,3.0525533603784156,1.433934338737748,2.2332088580792733,0.045247972856073466,0.40917342726569417,0.614310622215271,0.6559243202209473,312.2566084964986,272.4341814839746,0.4426295326900727,374.9500809207263,187.52004908399604,0.2247108998590282
382,11.462,1.210540629741184,2.5753309763382655,2.9731594880456114,0.12430637737677265,0.8496843346364142,0.9918480515480042,1.0,318.5146747804388,268.8386531373448,0.9172451456836328,367.8411736504056,217.67270548934684,0.5190627673570597
792,10.501,0.9909053490251433,0.5316787418067848,0.578758371541024,0.11106647506981733,0.8502050882562237,1.0,1.0,333.8259188440554,255.8937989558136,1.0,376.9164625517343,170.9899973399502,0.2076933920695693
299,10.4,1.4556658826186548,0.875310046040057,0.6787881783755709,0.07849443233767744,0.8254047408576792,0.7650920356390009,1.0,291.1697276600491,296.6844979985322,0.3355423336963982,372.0234970903307,207.6473285891968,0.3054860974387299
5,10.411,1.6014828500682488,0.24448486467523722,0.36657134608322045,0.11188072579398277,0.8500252494765137,1.0,1.0,355.1249204384193,233.3102195275572,1.0,375.76740770115384,169.35092319027817,0.2693614530057987
1002,12.683,4.200222671218594,3.6863697856285143,7.849643347386342,0.043848881108418794,0.4747863071428657,0.2462363908780958,1.0,308.5245762392064,271.4412081464525,0.2428260311572154,364.4635457076242,209.93812788798215,0.2043608353014819
332,10.894,1.0931247166455098,2.8644133654117474,0.2082167107306225,0.12108274230851677,0.8699158637398892,1.0,1.0,345.17822377959646,243.1702593001851,1.0,370.4056613370713,211.71585862070248,0.2030795544058411
954,8.55,2.844908218345774,0.23760663635783066,2.6074070449775313,0.02435115878884729,0.7469746742456556,0.4759195360886471,1.0,330.50844020484436,258.2185869301336,0.279516981980358,373.88363369792495,197.49982647576067,0.211855384409862
280,11.895000000000001,2.269967682399848,4.1847878097586255,5.492673164145143,0.15269903613182584,0.8316287774195028,1.0,1.0,339.3699287227296,251.55433297498377,1.0,380.78944155679824,187.3048879269844,1.0
381,10.761000000000001,0.8870713302260581,0.4993106065462345,0.17644460192344397,0.12909948844811012,0.8454364856315133,1.0,1.0,336.76860042059656,253.18105689272744,0.9950157080799316,374.9762721144644,192.65857519436884,0.2303383943059041
452,10.41,1.038360994119146,0.7797169722399766,0.8670500281448218,0.09252072342154835,0.8694502037972613,1.0,1.0,368.84824154502473,212.9834553940852,0.3133893609046936,365.3289654705976,113.05528510841164,-0.3041704351032102
